municipality,municipalityLabel,district,districtLabel,state,stateLabel
http://www.wikidata.org/entity/Q565004,Dörscheid,http://www.wikidata.org/entity/Q8601,Rhein-Lahn-Kreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564998,Weyher in der Pfalz,http://www.wikidata.org/entity/Q8551,Südliche Weinstraße,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q565163,Dünfus,http://www.wikidata.org/entity/Q8590,Cochem-Zell,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564488,Helferskirchen,http://www.wikidata.org/entity/Q8602,Westerwaldkreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564363,Wetterzeube,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q565116,Kaschenbach,http://www.wikidata.org/entity/Q8580,Eifelkreis Bitburg-Prüm,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q565152,Birkweiler,http://www.wikidata.org/entity/Q8551,Südliche Weinstraße,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564674,Haserich,http://www.wikidata.org/entity/Q8590,Cochem-Zell,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564514,Warpe,http://www.wikidata.org/entity/Q5958,Nienburg an der Weser,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q564510,Fronhofen,http://www.wikidata.org/entity/Q8574,Rhein-Hunsrück-Kreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564484,Flemlingen,http://www.wikidata.org/entity/Q8551,Südliche Weinstraße,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564704,Harschbach,http://www.wikidata.org/entity/Q8606,Neuwied,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q564605,Ramberg,http://www.wikidata.org/entity/Q8551,Südliche Weinstraße,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q565094,Freimersheim,http://www.wikidata.org/entity/Q8566,Alzey-Worms,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q555878,Groß Grönau,http://www.wikidata.org/entity/Q3000,Herzogtum Lauenburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556493,Markvippach,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556059,Gorden-Staupitz,http://www.wikidata.org/entity/Q6152,Elbe-Elster District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q556549,Roklum,http://www.wikidata.org/entity/Q6041,Wolfenbüttel,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q556261,Oelixdorf,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556425,Gangloffsömmern,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556489,Sprötau,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556255,Vaalermoor,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556380,Kaaks,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556420,Günstedt,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556249,Krempdorf,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556219,Kaisborstel,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q555832,Schlemmin,http://www.wikidata.org/entity/Q2909,Vorpommern-Rügen District,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q556390,Heiligenstedten,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556446,Beinerstadt,http://www.wikidata.org/entity/Q7872,Landkreis Hildburghausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556238,Huje,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556412,Dingsleben,http://www.wikidata.org/entity/Q7872,Landkreis Hildburghausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q555894,Splietsdorf,http://www.wikidata.org/entity/Q2909,Vorpommern-Rügen District,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q556157,Peissen,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556394,Kalübbe,http://www.wikidata.org/entity/Q2970,Plön District,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556602,Eisendorf,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556063,Kluis,http://www.wikidata.org/entity/Q2909,Vorpommern-Rügen District,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q556370,Heiligenstedtenerkamp,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556461,Eckstedt,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556516,Werningshausen,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556192,Klamp,http://www.wikidata.org/entity/Q2970,Plön District,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556042,Hütten,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556213,Wewelsfleth,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556510,Wundersleben,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q555820,Langlingen,http://www.wikidata.org/entity/Q5919,Celle,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q556454,Henschleben,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556208,Willenscharen,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556267,Kremperheide,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556408,Neu Kosenow,http://www.wikidata.org/entity/Q2917,Vorpommern-Greifswald District,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q556285,Kollmoor,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556227,Warringholz,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556291,Fitzbek,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556197,Friedrichsgraben,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556609,Krogaspe,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556172,Felm,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556480,Kleinmölsen,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556167,Neuenbrook,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556295,Hingstheide,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556188,Krummendiek,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556245,Wasbek,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556178,Nienwohld,http://www.wikidata.org/entity/Q3003,Stormarn,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556205,Poyenberg,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556546,Kissenbrück,http://www.wikidata.org/entity/Q6041,Wolfenbüttel,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q556449,Großrudestedt,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556082,Damendorf,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q555845,Artlenburg,http://www.wikidata.org/entity/Q5910,Lüneburg,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q556202,Landscheide,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556442,Ostramondra,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556472,Alperstedt,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556513,Haßleben,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556606,Ottenbüttel,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556010,Kramerhof,http://www.wikidata.org/entity/Q2909,Vorpommern-Rügen District,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q556273,Oeschebüttel,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q555867,Wohltorf,http://www.wikidata.org/entity/Q3000,Herzogtum Lauenburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556091,Tarp,http://www.wikidata.org/entity/Q2941,Schleswig-Flensburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556026,Röderland,http://www.wikidata.org/entity/Q6152,Elbe-Elster District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q556279,Holstenniendorf,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556478,Riethgen,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556182,Hodorf,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556233,Friedrichsholm,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q555801,Oldenborstel,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556416,Probstzella,http://www.wikidata.org/entity/Q7882,Landkreis Saalfeld-Rudolstadt,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556598,Schwallungen,http://www.wikidata.org/entity/Q7871,Schmalkalden-Meiningen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556054,Lichterfeld-Schacksdorf,http://www.wikidata.org/entity/Q6152,Elbe-Elster District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q556383,Holzbunge,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q556086,Wietmarschen,http://www.wikidata.org/entity/Q5939,County of Bentheim,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q556565,Göhrde,http://www.wikidata.org/entity/Q5913,Lüchow-Dannenberg District,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q555806,Bröckel,http://www.wikidata.org/entity/Q5919,Celle,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q554864,Schimberg,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q554868,Schachtebich,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q184714,Zehrental,http://www.wikidata.org/entity/Q6057,Stendal District,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q636235,Osterspai,http://www.wikidata.org/entity/Q179594,Verbandsgemeinde Loreley,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q182775,Urbach,http://www.wikidata.org/entity/Q8606,Neuwied,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q636852,Messingen,http://www.wikidata.org/entity/Q529689,Freren,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q635503,Erzhausen,http://www.wikidata.org/entity/Q7916,Darmstadt-Dieburg,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q554134,Vorra,http://www.wikidata.org/entity/Q10449,Nürnberger Land,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q554660,Burgk,http://www.wikidata.org/entity/Q506738,Schleiz,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q636615,Neuenstein,http://www.wikidata.org/entity/Q7898,Hersfeld-Rotenburg,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q167680,Deimberg,http://www.wikidata.org/entity/Q15852579,Lauterecken-Wolfstein,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q186045,Krempermoor,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q554885,Reinholterode,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556549,Roklum,http://www.wikidata.org/entity/Q15813067,Elm-Asse,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q180949,"Hillesheim, Mainz-Bingen",http://www.wikidata.org/entity/Q8569,Mainz-Bingen,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q636701,Hohnhorst,http://www.wikidata.org/entity/Q304977,Nenndorf,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q635994,Lüdersfeld,http://www.wikidata.org/entity/Q529651,Lindhorst,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q555239,Wüschheim,http://www.wikidata.org/entity/Q8574,Rhein-Hunsrück-Kreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q555218,Hönningen,http://www.wikidata.org/entity/Q8596,Ahrweiler,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q187122,Metzenhausen,http://www.wikidata.org/entity/Q8574,Rhein-Hunsrück-Kreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q636117,Hilders,http://www.wikidata.org/entity/Q7899,Fulda,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q636023,Setzingen,http://www.wikidata.org/entity/Q8221,Alb-Donau-Kreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q635931,Ehra-Lessien,http://www.wikidata.org/entity/Q187762,Brome,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q184166,Zechin,http://www.wikidata.org/entity/Q6181,Märkisch-Oderland District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q554891,Schwobfeld,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q636036,Nerenstetten,http://www.wikidata.org/entity/Q8221,Alb-Donau-Kreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q186863,Gusterath,http://www.wikidata.org/entity/Q8579,Trier-Saarburg,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q554856,Ecklingerode,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556643,Fiefbergen,http://www.wikidata.org/entity/Q2970,Plön District,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q554846,Wingerode,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q635955,Auhagen,http://www.wikidata.org/entity/Q535678,Sachsenhagen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q555036,Rogätz,http://www.wikidata.org/entity/Q6064,Börde,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q554872,Wüstheuterode,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q555270,Helbra,http://www.wikidata.org/entity/Q6092,Mansfeld-Südharz,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q180273,Hammah,http://www.wikidata.org/entity/Q13188838,Oldendorf-Himmelpforten,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q554827,Wangenheim,http://www.wikidata.org/entity/Q59775089,Nessetal,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q176349,Eversmeer,http://www.wikidata.org/entity/Q5931,Wittmund,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q636150,Kist,http://www.wikidata.org/entity/Q10458,Würzburg district,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q556628,Padenstedt,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q555579,Duingen,http://www.wikidata.org/entity/Q19308430,Leinebergland,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q555041,Neu-Bamberg,http://www.wikidata.org/entity/Q8572,Bad Kreuznach,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q176717,Sterup,http://www.wikidata.org/entity/Q2941,Schleswig-Flensburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q554004,Herold,http://www.wikidata.org/entity/Q187249,Verbandsgemeinde Katzenelnbogen,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q554078,Neuendorf,http://www.wikidata.org/entity/Q10469,Main-Spessart,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q554015,Binnen,http://www.wikidata.org/entity/Q461193,Liebenau,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q556639,Klein Bennebek,http://www.wikidata.org/entity/Q2941,Schleswig-Flensburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q554914,Westgreußen,http://www.wikidata.org/entity/Q7862,Kyffhäuserkreis,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q183148,Mehmels,http://www.wikidata.org/entity/Q7871,Schmalkalden-Meiningen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q636197,Oberhausen-Rheinhausen,http://www.wikidata.org/entity/Q8178,Karlsruhe,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q186199,Ayl,http://www.wikidata.org/entity/Q8579,Trier-Saarburg,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q554700,Linda bei Neustadt an der Orla,http://www.wikidata.org/entity/Q16547959,Erfüllende Gemeinde Neustadt an der Orla,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q554022,Flacht,http://www.wikidata.org/entity/Q562538,Verbandsgemeinde Hahnstätten,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q635977,Nienstädt,http://www.wikidata.org/entity/Q529668,Nienstädt,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q636446,Poppenhausen (Wasserkuppe),http://www.wikidata.org/entity/Q7899,Fulda,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q183069,Rhönblick,http://www.wikidata.org/entity/Q7871,Schmalkalden-Meiningen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q554273,Wahnwegen,http://www.wikidata.org/entity/Q517646,Glan-Münchweiler,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q177052,Hohenbocka,http://www.wikidata.org/entity/Q6156,Oberspreewald-Lausitz District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q554812,Silberhausen,http://www.wikidata.org/entity/Q530075,Dingelstädt,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q555031,Ilbesheim,http://www.wikidata.org/entity/Q8564,Donnersbergkreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q554946,Pfaffschwende,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q179934,Trassenheide,http://www.wikidata.org/entity/Q2917,Vorpommern-Greifswald District,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q635723,Regesbostel,http://www.wikidata.org/entity/Q450060,Hollenstedt,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q555648,Saarwellingen,http://www.wikidata.org/entity/Q6794,Saarlouis,http://www.wikidata.org/entity/Q1201,Saarland
http://www.wikidata.org/entity/Q177362,Axstedt,http://www.wikidata.org/entity/Q5926,Osterholz,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q178656,"Hirschfeld, Brandenburg",http://www.wikidata.org/entity/Q6152,Elbe-Elster District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q555328,Urmitz,http://www.wikidata.org/entity/Q8593,Mayen-Koblenz,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q556625,Oldenhütten,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q554925,Niederorschel,http://www.wikidata.org/entity/Q7861,Eichsfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q186168,Bad Rothenfelde,http://www.wikidata.org/entity/Q5940,Osnabrück,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q177933,Nieder Kostenz,http://www.wikidata.org/entity/Q8574,Rhein-Hunsrück-Kreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q636259,Hainburg,http://www.wikidata.org/entity/Q7912,Offenbach,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q179626,Lautert,http://www.wikidata.org/entity/Q8601,Rhein-Lahn-Kreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q189241,Zeltingen-Rachtig,http://www.wikidata.org/entity/Q8585,Bernkastel-Wittlich,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q554700,Linda bei Neustadt an der Orla,http://www.wikidata.org/entity/Q505196,Neustadt an der Orla,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q635738,Hilkenbrook,http://www.wikidata.org/entity/Q523998,Nordhümmling,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q554782,Kaltensundheim,http://www.wikidata.org/entity/Q372482,Kaltennordheim,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q556647,Oldenbüttel,http://www.wikidata.org/entity/Q2967,Rendsburg-Eckernförde,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q183084,Burbach,http://www.wikidata.org/entity/Q8580,Eifelkreis Bitburg-Prüm,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q636021,Biebesheim am Rhein,http://www.wikidata.org/entity/Q7914,Groß-Gerau,http://www.wikidata.org/entity/Q1199,Hesse
