municipality,municipalityLabel,district,districtLabel,state,stateLabel
http://www.wikidata.org/entity/Q633116,Damnatz,http://www.wikidata.org/entity/Q320195,Elbtalaue,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q632880,Reichenau,http://www.wikidata.org/entity/Q8206,Konstanz,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q632798,Merzhausen,http://www.wikidata.org/entity/Q8195,Breisgau-Hochschwarzwald,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q652519,Nohra,http://www.wikidata.org/entity/Q71129775,Grammetal,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q631938,Nortrup,http://www.wikidata.org/entity/Q450095,Artland,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q632905,Baienfurt,http://www.wikidata.org/entity/Q8225,Landkreis Ravensburg,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q654424,Horhausen,http://www.wikidata.org/entity/Q562258,Verbandsgemeinde Diez,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q632981,Woltershausen,http://www.wikidata.org/entity/Q532498,Lamspringe,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q651603,Kleinobringen,http://www.wikidata.org/entity/Q59775091,Am Ettersberg,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q650964,Obertrebra,http://www.wikidata.org/entity/Q16547829,Erfüllende Gemeinde Bad Sulza,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q652602,Krebeck,http://www.wikidata.org/entity/Q566642,Gieboldehausen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q649873,Poxdorf,http://www.wikidata.org/entity/Q16547911,Erfüllende Gemeinde Bürgel,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q654454,Handrup,http://www.wikidata.org/entity/Q519511,Lengerich,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q632790,Dogern,http://www.wikidata.org/entity/Q8200,Waldshut,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q633364,Waddeweitz,http://www.wikidata.org/entity/Q320602,Samtgemeinde Lüchow (Wendland),http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q654323,Wackernheim,http://www.wikidata.org/entity/Q159548,Ingelheim am Rhein,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q631584,Neidhartshausen,http://www.wikidata.org/entity/Q659018,Dermbach,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q583351,Wackersdorf,http://www.wikidata.org/entity/Q10423,Schwandorf,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q573843,Grosselfingen,http://www.wikidata.org/entity/Q8233,Zollernalb,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q690675,Thulendorf,http://www.wikidata.org/entity/Q479104,Carbäk,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q689711,Nindorf,http://www.wikidata.org/entity/Q283467,Mittelholstein,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q687966,Kathendorf,http://www.wikidata.org/entity/Q668316,Oebisfelde-Weferlingen,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q574269,Böbingen an der Rems,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q581616,Neukirchen (Niederbayern),http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q686758,Wittmar,http://www.wikidata.org/entity/Q15813067,Elm-Asse,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q689089,Haßbergen,http://www.wikidata.org/entity/Q451354,Heemsen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q681224,Röttenbach,http://www.wikidata.org/entity/Q10447,Erlangen-Höchstadt,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q685274,Schöndorf,http://www.wikidata.org/entity/Q879883,Ranis-Ziegenrück,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q685303,Erxleben (Osterburg),http://www.wikidata.org/entity/Q504010,Osterburg,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q583472,Großbardorf,http://www.wikidata.org/entity/Q10465,Rhön-Grabfeld,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q656268,Mannhausen,http://www.wikidata.org/entity/Q526417,Calvörde,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q583404,Kirchdorf am Inn,http://www.wikidata.org/entity/Q10477,Rottal-Inn,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q583512,Rohr,http://www.wikidata.org/entity/Q10451,Roth,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q582545,Münchhausen am Christenberg,http://www.wikidata.org/entity/Q7902,Marburg-Biedenkopf,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q687922,Döhren,http://www.wikidata.org/entity/Q668316,Oebisfelde-Weferlingen,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q688723,Mariental,http://www.wikidata.org/entity/Q455062,Grasleben,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574455,Alfeld,http://www.wikidata.org/entity/Q10449,Nürnberger Land,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q685375,Völkershausen,http://www.wikidata.org/entity/Q551954,Vacha,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q688714,Wittgendorf,http://www.wikidata.org/entity/Q155984,Saalfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q32824186,Ittling,http://www.wikidata.org/entity/Q1803483,Straubing,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q583318,Rain,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q574781,Jettenbach,http://www.wikidata.org/entity/Q15852579,Lauterecken-Wolfstein,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q32824182,Alburg,http://www.wikidata.org/entity/Q1803483,Straubing,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q573945,Weilrod,http://www.wikidata.org/entity/Q7908,Hochtaunuskreis,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q581527,Unterdietfurt,http://www.wikidata.org/entity/Q10477,Rottal-Inn,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q574197,Mutlangen,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q682072,Rankwitz,http://www.wikidata.org/entity/Q459296,Usedom-Süd,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q583394,Grettstadt,http://www.wikidata.org/entity/Q10461,Schweinfurt,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q684432,Breitenbach,http://www.wikidata.org/entity/Q641336,Waldmohr,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q683212,Eggermühlen,http://www.wikidata.org/entity/Q453990,Bersenbrück,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q686912,Soltendieck,http://www.wikidata.org/entity/Q443964,Aue,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574220,Hüttlingen,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q686912,Soltendieck,http://www.wikidata.org/entity/Q450844,Bodenteich,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q581806,Rimbach,http://www.wikidata.org/entity/Q10477,Rottal-Inn,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q581744,Weiding,http://www.wikidata.org/entity/Q10423,Schwandorf,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q583216,Irlbach,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q683965,Surwold,http://www.wikidata.org/entity/Q523998,Nordhümmling,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q584757,Bersteland,http://www.wikidata.org/entity/Q480087,Amt Unterspreewald,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q654782,Unterjeckenbach,http://www.wikidata.org/entity/Q15852579,Lauterecken-Wolfstein,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q690690,Thelkow,http://www.wikidata.org/entity/Q480049,Tessin,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q686777,Werlaburgdorf,http://www.wikidata.org/entity/Q1462109,Schladen-Werla,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q580870,Brechen,http://www.wikidata.org/entity/Q7906,Limburg-Weilburg,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q690547,Bartenshagen-Parkentin,http://www.wikidata.org/entity/Q478929,Bad Doberan-Land,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q581955,Sandberg,http://www.wikidata.org/entity/Q10465,Rhön-Grabfeld,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q688059,Fischbach/Rhön,http://www.wikidata.org/entity/Q372482,Kaltennordheim,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q585277,Helpsen,http://www.wikidata.org/entity/Q529668,Nienstädt,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q583359,Sondheim vor der Rhön,http://www.wikidata.org/entity/Q10465,Rhön-Grabfeld,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q690642,Steffenshagen,http://www.wikidata.org/entity/Q478929,Bad Doberan-Land,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q574658,Haibach,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q574223,Obergröningen,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q689724,Sukow-Levitzow,http://www.wikidata.org/entity/Q261849,Mecklenburgische Schweiz,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q690617,Stäbelow,http://www.wikidata.org/entity/Q480123,Warnow-West,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q681305,Lüder,http://www.wikidata.org/entity/Q443964,Aue,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q681305,Lüder,http://www.wikidata.org/entity/Q450844,Bodenteich,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574429,Seeheim-Jugenheim,http://www.wikidata.org/entity/Q7916,Darmstadt-Dieburg,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q684733,Kromsdorf,http://www.wikidata.org/entity/Q15403584,Ilmtal-Weinstraße,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q583505,Halfing,http://www.wikidata.org/entity/Q10526,Rosenheim,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q686889,Großengottern,http://www.wikidata.org/entity/Q59775094,Unstrut-Hainich,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q690659,Stubbendorf,http://www.wikidata.org/entity/Q480049,Tessin,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q573628,Veitshöchheim,http://www.wikidata.org/entity/Q10458,Würzburg district,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q633400,Heroldishausen,http://www.wikidata.org/entity/Q59775094,Unstrut-Hainich,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q684803,Graitschen bei Bürgel,http://www.wikidata.org/entity/Q16547911,Erfüllende Gemeinde Bürgel,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q574661,Tacherting,http://www.wikidata.org/entity/Q10528,Traunstein,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q581010,Gerdau,http://www.wikidata.org/entity/Q314539,Suderburg,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q584663,Hülsede,http://www.wikidata.org/entity/Q527446,Rodenberg,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574203,Leinzell,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q684120,Wippingen,http://www.wikidata.org/entity/Q328801,Dörpen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q689702,Lindstedt,http://www.wikidata.org/entity/Q492374,Gardelegen,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q585255,Waldsieversdorf,http://www.wikidata.org/entity/Q315525,Amt Märkische Schweiz,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q583371,Wasserlosen,http://www.wikidata.org/entity/Q10461,Schweinfurt,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q689501,Wegenstedt,http://www.wikidata.org/entity/Q526417,Calvörde,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q687777,Etingen,http://www.wikidata.org/entity/Q668316,Oebisfelde-Weferlingen,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q581917,Falkenhagen (Mark),http://www.wikidata.org/entity/Q315530,Amt Seelow-Land,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q580549,Niederlangen,http://www.wikidata.org/entity/Q535075,Lathen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q686505,Blankenberg,http://www.wikidata.org/entity/Q59775093,Rosenthal am Rennsteig,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q578564,Neundorf bei Lobenstein,http://www.wikidata.org/entity/Q59775093,Rosenthal am Rennsteig,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q578539,Siegbach,http://www.wikidata.org/entity/Q7905,Lahn-Dill-Kreis,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q684765,Sachsenhausen,http://www.wikidata.org/entity/Q59775091,Am Ettersberg,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q658483,Alfhausen,http://www.wikidata.org/entity/Q453990,Bersenbrück,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q582598,Ascha,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q573288,Wehrbleck,http://www.wikidata.org/entity/Q451506,Kirchdorf,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q688054,Böhme,http://www.wikidata.org/entity/Q487034,Rethem/Aller,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q688181,Pohle,http://www.wikidata.org/entity/Q527446,Rodenberg,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q684015,"Lengerich, Lower Saxony",http://www.wikidata.org/entity/Q519511,Lengerich,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574672,Falkenberg,http://www.wikidata.org/entity/Q10477,Rottal-Inn,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q654794,Theisbergstegen,http://www.wikidata.org/entity/Q562635,Kusel,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q657625,Pollhagen,http://www.wikidata.org/entity/Q529502,Niedernwöhren,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q582081,Leiblfing,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q573615,Jameln,http://www.wikidata.org/entity/Q320195,Elbtalaue,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q579011,Bodensee,http://www.wikidata.org/entity/Q566642,Gieboldehausen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q32299007,Semmenstedt,http://www.wikidata.org/entity/Q15813067,Elm-Asse,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q683777,Langweiler,http://www.wikidata.org/entity/Q15852579,Lauterecken-Wolfstein,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q686364,Wendemark,http://www.wikidata.org/entity/Q442904,Altmärkische Wische,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q656264,Reil,http://www.wikidata.org/entity/Q540919,Traben-Trarbach,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q583335,Hausen,http://www.wikidata.org/entity/Q10465,Rhön-Grabfeld,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q688809,Woltersdorf,http://www.wikidata.org/entity/Q320602,Samtgemeinde Lüchow (Wendland),http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q583734,Eickeloh,http://www.wikidata.org/entity/Q489393,Ahlden,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q688035,"Dahlem, Lower Saxony",http://www.wikidata.org/entity/Q316740,Dahlenburg,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574356,Lamspringe,http://www.wikidata.org/entity/Q532498,Lamspringe,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q686878,Berge,http://www.wikidata.org/entity/Q314976,Fürstenau,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q583086,Sehlde,http://www.wikidata.org/entity/Q528649,Baddeckenstedt,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q633014,Eime,http://www.wikidata.org/entity/Q19308430,Leinebergland,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q687692,Hechthausen,http://www.wikidata.org/entity/Q489513,Samtgemeinde Hemmoor,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q581543,Wülfershausen an der Saale,http://www.wikidata.org/entity/Q10465,Rhön-Grabfeld,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q690161,Boddin,http://www.wikidata.org/entity/Q690101,Walkendorf,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q684744,Waldeck,http://www.wikidata.org/entity/Q16547937,Erfüllende Gemeinde Bad Klosterlausnitz,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q581023,Schwarzach,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q581630,Euerbach,http://www.wikidata.org/entity/Q10461,Schweinfurt,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q684647,Krevese,http://www.wikidata.org/entity/Q504010,Osterburg,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q581574,Roßbach,http://www.wikidata.org/entity/Q10477,Rottal-Inn,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q581052,Feldkirchen,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q690517,Pölchow,http://www.wikidata.org/entity/Q480123,Warnow-West,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q656665,Gartow,http://www.wikidata.org/entity/Q316608,Samtgemeinde Gartow,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q689718,"Elbe, Lower Saxony",http://www.wikidata.org/entity/Q528649,Baddeckenstedt,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574188,Durlangen,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q689774,Hohenfelde,http://www.wikidata.org/entity/Q478929,Bad Doberan-Land,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q583134,Golzow,http://www.wikidata.org/entity/Q315429,Amt Golzow,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q583414,Schönau an der Brend,http://www.wikidata.org/entity/Q10465,Rhön-Grabfeld,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q658442,Holzheim,http://www.wikidata.org/entity/Q562258,Verbandsgemeinde Diez,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q573838,Valley,http://www.wikidata.org/entity/Q10523,Miesbach,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q573466,Fachbach,http://www.wikidata.org/entity/Q5034,Verbandsgemeinde Bad Ems,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q583385,Oberstreu,http://www.wikidata.org/entity/Q10465,Rhön-Grabfeld,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q575676,Lutter am Barenberge,http://www.wikidata.org/entity/Q628260,Langelsheim,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q654742,Ulmet,http://www.wikidata.org/entity/Q519329,Altenglan,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q687893,Wieglitz,http://www.wikidata.org/entity/Q564355,Bülstringen,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q574252,Mögglingen,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q656567,Charlottenberg,http://www.wikidata.org/entity/Q562258,Verbandsgemeinde Diez,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q681262,Suthfeld,http://www.wikidata.org/entity/Q304977,Nenndorf,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q574246,Ellenberg,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q689687,Echem,http://www.wikidata.org/entity/Q316734,Scharnebeck,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q684703,Meseberg (Osterburg),http://www.wikidata.org/entity/Q504010,Osterburg,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q690630,Nustrow,http://www.wikidata.org/entity/Q480049,Tessin,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q574354,Fürstenberg,http://www.wikidata.org/entity/Q58552,Boffzen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q684029,Müden (Aller),http://www.wikidata.org/entity/Q460343,Meinersen,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q688586,Born,http://www.wikidata.org/entity/Q689927,Westheide,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q686853,Bomlitz,http://www.wikidata.org/entity/Q520369,Walsrode,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q686730,Winnigstedt,http://www.wikidata.org/entity/Q15813067,Elm-Asse,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q33026996,Steinkirchen,http://www.wikidata.org/entity/Q10485,Deggendorf,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q32784533,Heining,http://www.wikidata.org/entity/Q10489,Passau,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q30844693,Herzogsreut,http://www.wikidata.org/entity/Q1562174,Wolfstein,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q30844790,Bischofsreut,http://www.wikidata.org/entity/Q1562174,Wolfstein,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q30844763,Hintereben,http://www.wikidata.org/entity/Q1562174,Wolfstein,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q31060953,Großarmschlag,http://www.wikidata.org/entity/Q1803185,Grafenau,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q30843693,Kirchberg,http://www.wikidata.org/entity/Q10487,Freyung-Grafenau,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q32846073,Heilbrunn,http://www.wikidata.org/entity/Q1449780,Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q31887971,Innien,http://www.wikidata.org/entity/Q638295,Aukrug,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q30844719,Böhmzwiesel,http://www.wikidata.org/entity/Q10487,Freyung-Grafenau,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q30844788,Lackenhäuser,http://www.wikidata.org/entity/Q1562174,Wolfstein,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q33027007,Hirschberg,http://www.wikidata.org/entity/Q10485,Deggendorf,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q32945298,Bärnzell,http://www.wikidata.org/entity/Q1449780,Bogen,http://www.wikidata.org/entity/Q980,Bavaria
